experiment_id,run_id,trial_id,agent_id,session_id,scenario,variant,model,seed,timestamp,git_commit,task_id,workload_file,mode,memory_mode,backend,round,stage,prompt_tokens,output_tokens,total_tokens,latency,total_latency,model_request_latency,ttft,ttft_status,ttft_reason,tool_execution_latency,tokens_per_second,tokens_per_second_status,tokens_per_second_reason,peak_gpu_memory_mb,peak_gpu_memory_mb_status,peak_gpu_memory_mb_reason,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,agent_meta_enabled,agent_meta_sent,agent_meta_agent_id,agent_meta_session_id,agent_meta_context_id,agent_meta_segment_type,agent_meta_priority,cache_stats_available,cache_stats_unavailable_reason,cache_stats_scope,cache_total_blocks,cache_total_blocks_status,cache_total_blocks_reason,cache_agent_sessions,cache_agent_sessions_status,cache_agent_sessions_reason,cache_tool_result_blocks,cache_tool_result_blocks_status,cache_tool_result_blocks_reason,cache_shared_prefix_blocks,cache_shared_prefix_blocks_status,cache_shared_prefix_blocks_reason,cache_scratchpad_blocks,cache_scratchpad_blocks_status,cache_scratchpad_blocks_reason,cache_expired_branch_blocks,cache_expired_branch_blocks_status,cache_expired_branch_blocks_reason,stable_prefix_hash,stable_prefix_tokens,unique_prefix_hashes,prefix_cache_hit_rate,prefix_cache_hit_rate_status,prefix_cache_hit_rate_reason,cached_prompt_tokens,cached_prompt_tokens_status,cached_prompt_tokens_reason,kv_cache_usage,kv_cache_usage_status,kv_cache_usage_reason,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count
exp_4562efdb1887,run_c8de697ced7b,trial_8ba7907625d3,agentmem_prefix_cache_config_1784890641,session_990052f362e3,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_11,metric:prefix-cache,optimized,optimized,vllm,11,prefix_cache,360,109,469,1.8254070740003954,1.8254070740003954,1.8254070740003954,0.13695199399990088,ok,,,59.71270822410344,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_170a560273a8,agentmem_prefix_cache_config_1784890641,session_441c20b927b4,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_12,metric:prefix-cache,optimized,optimized,vllm,12,prefix_cache,360,207,567,3.339009960000112,3.339009960000112,3.339009960000112,0.12206481599969266,ok,,,61.99442423945122,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_bd1c0feb9070,agentmem_prefix_cache_config_1784890641,session_21e772b7d3b7,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_13,metric:prefix-cache,optimized,optimized,vllm,13,prefix_cache,360,202,562,3.278019817000313,3.278019817000313,3.278019817000313,0.13951905599969905,ok,,,61.622568281130285,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_f0bdc4583611,agentmem_prefix_cache_config_1784890641,session_00efb9f0cdc0,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_14,metric:prefix-cache,optimized,optimized,vllm,14,prefix_cache,360,117,477,1.9476619300003222,1.9476619300003222,1.9476619300003222,0.13095211899963033,ok,,,60.072026976458204,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_e4a16218fe09,agentmem_prefix_cache_config_1784890641,session_5cc7508eaef0,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_15,metric:prefix-cache,optimized,optimized,vllm,15,prefix_cache,360,139,499,2.2930663469996944,2.2930663469996944,2.2930663469996944,0.13823056399996858,ok,,,60.61752211481848,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_df486e31fd4a,agentmem_prefix_cache_config_1784890641,session_7551f4288dec,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_16,metric:prefix-cache,optimized,optimized,vllm,16,prefix_cache,360,187,547,3.03312994999942,3.03312994999942,3.03312994999942,0.13132578099975944,ok,,,61.652485413635425,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_1cb4140b65e8,agentmem_prefix_cache_config_1784890641,session_8c9fbaec6c9c,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_17,metric:prefix-cache,optimized,optimized,vllm,17,prefix_cache,360,203,563,3.299684661998981,3.299684661998981,3.299684661998981,0.14587419300005422,ok,,,61.52103027839655,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_57bee8513595,agentmem_prefix_cache_config_1784890641,session_c9940258969b,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_18,metric:prefix-cache,optimized,optimized,vllm,18,prefix_cache,360,110,470,1.8285833599984471,1.8285833599984471,1.8285833599984471,0.1295788969982823,ok,,,60.15585748308101,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_70afe90f9fcf,agentmem_prefix_cache_config_1784890641,session_c8bed8c0b96f,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_19,metric:prefix-cache,optimized,optimized,vllm,19,prefix_cache,360,141,501,3.3558840089990554,3.3558840089990554,3.3558840089990554,1.1683521720005956,ok,,,42.01575490150967,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_e30ff0ba4754,agentmem_prefix_cache_config_1784890641,session_d08f7be154ed,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_20,metric:prefix-cache,optimized,optimized,vllm,20,prefix_cache,360,215,575,3.4844283660004294,3.4844283660004294,3.4844283660004294,0.1429721789991163,ok,,,61.70309084206712,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_108150a93e6a,agentmem_prefix_cache_config_1784890641,session_043261cf8ea2,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_21,metric:prefix-cache,optimized,optimized,vllm,21,prefix_cache,360,141,501,2.341841725001359,2.341841725001359,2.341841725001359,0.15545295600168174,ok,,,60.20902202514056,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_d24fb109f1a0,agentmem_prefix_cache_config_1784890641,session_789cbbf5b693,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_22,metric:prefix-cache,optimized,optimized,vllm,22,prefix_cache,360,155,515,2.5310482599998068,2.5310482599998068,2.5310482599998068,0.1260013049995905,ok,,,61.2394486701774,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_89424988ca1d,agentmem_prefix_cache_config_1784890641,session_b43f854b68e0,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_23,metric:prefix-cache,optimized,optimized,vllm,23,prefix_cache,360,177,537,2.8959053329999733,2.8959053329999733,2.8959053329999733,0.14736351699866646,ok,,,61.120782500386255,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_71b7d15b61e5,agentmem_prefix_cache_config_1784890641,session_adfe98dc6691,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_24,metric:prefix-cache,optimized,optimized,vllm,24,prefix_cache,360,155,515,2.5384673529988504,2.5384673529988504,2.5384673529988504,0.13526939700022922,ok,,,61.06046619701009,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_53ed96e99e07,agentmem_prefix_cache_config_1784890641,session_873dfc1d84a6,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_25,metric:prefix-cache,optimized,optimized,vllm,25,prefix_cache,360,220,580,3.5606550029988284,3.5606550029988284,3.5606550029988284,0.1402976179997495,ok,,,61.78638475637579,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_f7daf878bd23,agentmem_prefix_cache_config_1784890641,session_397e6cb9fd3b,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_26,metric:prefix-cache,optimized,optimized,vllm,26,prefix_cache,360,150,510,3.659093280999514,3.659093280999514,3.659093280999514,1.1430712029996357,ok,,,40.99376224675698,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_93f1d27f82f9,agentmem_prefix_cache_config_1784890641,session_9ad42fa53519,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_27,metric:prefix-cache,optimized,optimized,vllm,27,prefix_cache,360,223,583,4.636144474001412,4.636144474001412,4.636144474001412,1.2344342329997744,ok,,,48.10031293255424,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_f59b054374b3,agentmem_prefix_cache_config_1784890641,session_c28b28f29447,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_28,metric:prefix-cache,optimized,optimized,vllm,28,prefix_cache,360,224,584,3.622043286000917,3.622043286000917,3.622043286000917,0.1412971589998051,ok,,,61.84354584213638,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_0f353f2f5f89,agentmem_prefix_cache_config_1784890641,session_5b2f1a76d08a,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_29,metric:prefix-cache,optimized,optimized,vllm,29,prefix_cache,360,143,503,2.6254076959994563,2.6254076959994563,2.6254076959994563,0.13835421999829123,ok,,,54.4677309424744,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_c8de697ced7b,trial_41c46bea809d,agentmem_prefix_cache_config_1784890641,session_c7c0c960da3c,prefix-cache,optimized,Qwen2.5-7B-Instruct,20260721,2026-07-24T11:00:24Z,87a752d,prefix_cache_round_30,metric:prefix-cache,optimized,optimized,vllm,30,prefix_cache,360,224,584,3.7363498199993046,3.7363498199993046,3.7363498199993046,0.13918179900065297,ok,,,59.95155988901534,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,cb275d82051fabc9,175,1,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
