experiment_id,run_id,trial_id,agent_id,session_id,scenario,variant,model,seed,timestamp,git_commit,task_id,workload_file,mode,memory_mode,backend,round,stage,prompt_tokens,output_tokens,total_tokens,latency,total_latency,model_request_latency,ttft,ttft_status,ttft_reason,tool_execution_latency,tokens_per_second,tokens_per_second_status,tokens_per_second_reason,peak_gpu_memory_mb,peak_gpu_memory_mb_status,peak_gpu_memory_mb_reason,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,agent_meta_enabled,agent_meta_sent,agent_meta_agent_id,agent_meta_session_id,agent_meta_context_id,agent_meta_segment_type,agent_meta_priority,cache_stats_available,cache_stats_unavailable_reason,cache_stats_scope,cache_total_blocks,cache_total_blocks_status,cache_total_blocks_reason,cache_agent_sessions,cache_agent_sessions_status,cache_agent_sessions_reason,cache_tool_result_blocks,cache_tool_result_blocks_status,cache_tool_result_blocks_reason,cache_shared_prefix_blocks,cache_shared_prefix_blocks_status,cache_shared_prefix_blocks_reason,cache_scratchpad_blocks,cache_scratchpad_blocks_status,cache_scratchpad_blocks_reason,cache_expired_branch_blocks,cache_expired_branch_blocks_status,cache_expired_branch_blocks_reason,step,context_id,segment_type,priority,ttl,prompt_label
exp_d9e29560df64,run_35a555f647c0,trial_4a6c22130933,agentmem_cache_pressure_config_1784891655,cache_pressure_session_3,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s3_step3,metric:cache-pressure,sessions_4,sessions_4,vllm,3,tool_result,5486,250,5736,2.295338042000367,2.295338042000367,2.295338042000367,0.27214001799984544,ok,,,108.91641903086624,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_3,cache_pressure_session_3:step_3:tool_result:tool_result,tool_result,normal,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,cache_pressure_session_3:step_3:tool_result:tool_result,tool_result,normal,300,tool_result_session_3
exp_d9e29560df64,run_35a555f647c0,trial_4a6c22130933,agentmem_cache_pressure_config_1784891655,cache_pressure_session_4,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s4_step3,metric:cache-pressure,sessions_4,sessions_4,vllm,3,tool_result,5486,192,5678,1.9238452160007,1.9238452160007,1.9238452160007,0.2622362410002097,ok,,,99.80012861904278,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_4,cache_pressure_session_4:step_3:tool_result:tool_result,tool_result,normal,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,cache_pressure_session_4:step_3:tool_result:tool_result,tool_result,normal,300,tool_result_session_4
exp_d9e29560df64,run_35a555f647c0,trial_bb82e1a5519c,agentmem_cache_pressure_config_1784891655,cache_pressure_session_1,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s1_step4,metric:cache-pressure,sessions_4,sessions_4,vllm,4,scratchpad,5485,177,5662,1.8258804810011497,1.8258804810011497,1.8258804810011497,0.2577868349999335,ok,,,96.93953237451173,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_1,cache_pressure_session_1:step_4:scratchpad:scratchpad,scratchpad,low,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,cache_pressure_session_1:step_4:scratchpad:scratchpad,scratchpad,low,60,scratchpad_session_1
exp_d9e29560df64,run_35a555f647c0,trial_bb82e1a5519c,agentmem_cache_pressure_config_1784891655,cache_pressure_session_2,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s2_step4,metric:cache-pressure,sessions_4,sessions_4,vllm,4,scratchpad,5485,221,5706,2.1199121409990767,2.1199121409990767,2.1199121409990767,0.26896546900024987,ok,,,104.24960342736027,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_2,cache_pressure_session_2:step_4:scratchpad:scratchpad,scratchpad,low,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,cache_pressure_session_2:step_4:scratchpad:scratchpad,scratchpad,low,60,scratchpad_session_2
exp_d9e29560df64,run_35a555f647c0,trial_bb82e1a5519c,agentmem_cache_pressure_config_1784891655,cache_pressure_session_3,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s3_step4,metric:cache-pressure,sessions_4,sessions_4,vllm,4,scratchpad,5485,211,5696,2.067163840998546,2.067163840998546,2.067163840998546,0.26636152699938975,ok,,,102.07221886102467,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_3,cache_pressure_session_3:step_4:scratchpad:scratchpad,scratchpad,low,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,cache_pressure_session_3:step_4:scratchpad:scratchpad,scratchpad,low,60,scratchpad_session_3
exp_d9e29560df64,run_35a555f647c0,trial_bb82e1a5519c,agentmem_cache_pressure_config_1784891655,cache_pressure_session_4,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s4_step4,metric:cache-pressure,sessions_4,sessions_4,vllm,4,scratchpad,5485,209,5694,2.049695197998517,2.049695197998517,2.049695197998517,0.26513694999994186,ok,,,101.96638027160525,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_4,cache_pressure_session_4:step_4:scratchpad:scratchpad,scratchpad,low,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,cache_pressure_session_4:step_4:scratchpad:scratchpad,scratchpad,low,60,scratchpad_session_4
exp_d9e29560df64,run_35a555f647c0,trial_701110e599f9,agentmem_cache_pressure_config_1784891655,cache_pressure_session_1,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s1_step5,metric:cache-pressure,sessions_4,sessions_4,vllm,5,expired_branch,5481,108,5589,1.3850346630006243,1.3850346630006243,1.3850346630006243,0.28020186600042507,ok,,,77.97638780102598,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_1,cache_pressure_session_1:step_5:expired_branch:expired_branch,expired_branch,drop,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,5,cache_pressure_session_1:step_5:expired_branch:expired_branch,expired_branch,drop,1,expired_branch_session_1
exp_d9e29560df64,run_35a555f647c0,trial_701110e599f9,agentmem_cache_pressure_config_1784891655,cache_pressure_session_2,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s2_step5,metric:cache-pressure,sessions_4,sessions_4,vllm,5,expired_branch,5481,180,5661,1.9065429659985966,1.9065429659985966,1.9065429659985966,0.27848276999975496,ok,,,94.41171964657023,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_2,cache_pressure_session_2:step_5:expired_branch:expired_branch,expired_branch,drop,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,5,cache_pressure_session_2:step_5:expired_branch:expired_branch,expired_branch,drop,1,expired_branch_session_2
exp_d9e29560df64,run_35a555f647c0,trial_701110e599f9,agentmem_cache_pressure_config_1784891655,cache_pressure_session_3,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s3_step5,metric:cache-pressure,sessions_4,sessions_4,vllm,5,expired_branch,5481,109,5590,1.3766379000007873,1.3766379000007873,1.3766379000007873,0.2650302620004368,ok,,,79.1784099507486,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_3,cache_pressure_session_3:step_5:expired_branch:expired_branch,expired_branch,drop,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,5,cache_pressure_session_3:step_5:expired_branch:expired_branch,expired_branch,drop,1,expired_branch_session_3
exp_d9e29560df64,run_35a555f647c0,trial_701110e599f9,agentmem_cache_pressure_config_1784891655,cache_pressure_session_4,cache-pressure,sessions_4,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:14:54Z,87a752d,cache_pressure_s4_step5,metric:cache-pressure,sessions_4,sessions_4,vllm,5,expired_branch,5481,141,5622,1.5901590240009682,1.5901590240009682,1.5901590240009682,0.2598632720000751,ok,,,88.6703769068534,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,1,1,,,,,,,,,True,True,agentmem_cache_pressure_config_1784891655,cache_pressure_session_4,cache_pressure_session_4:step_5:expired_branch:expired_branch,expired_branch,drop,True,,global,6587,ok,,318,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,5,cache_pressure_session_4:step_5:expired_branch:expired_branch,expired_branch,drop,1,expired_branch_session_4
